,id,area,space,equipment,type,room,city,state,price,capacity,extra
3586,37830,1300,20,7,بوم‌گردی,0,اردکان,یزد,250000,4,1
3587,37831,1300,25,6,بوم‌گردی,0,اردکان,یزد,350000,6,0
3588,37832,1300,20,6,بوم‌گردی,0,اردکان,یزد,350000,6,0
3589,37834,1300,20,6,بوم‌گردی,0,اردکان,یزد,200000,4,1
3590,37836,1300,25,7,بوم‌گردی,0,اردکان,یزد,250000,4,1
3591,37864,300,130,11,ویلایی,2,نور,مازندران,700000,4,2
3592,37868,300,250,12,ویلایی,3,کیش,هرمزگان,2500000,6,4
3593,37872,300,80,9,آپارتمان,1,خشک بیجار,گیلان,170000,2,2
3594,37879,300,12,6,بوم‌گردی,0,خور و بیابانک,اصفهان,170000,1,3
3595,37882,300,18,6,بوم‌گردی,0,خور و بیابانک,اصفهان,170000,1,5
3596,37883,300,18,6,بوم‌گردی,0,خور و بیابانک,اصفهان,170000,1,5
3597,37886,500,85,10,آپارتمان,2,کیش,هرمزگان,395000,4,1
3598,37887,300,30,5,بوم‌گردی,0,قرچک,تهران,150000,1,5
3599,37890,600,30,5,بوم‌گردی,0,قرچک,تهران,150000,1,5
3600,37891,600,30,5,بوم‌گردی,0,قرچک,تهران,150000,1,5
3601,37892,3300,110,10,ویلایی,2,نور,مازندران,600000,4,2
3602,37894,3000,110,10,ویلایی,2,نور,مازندران,600000,4,2
3603,37898,350,265,12,ویلایی,3,چالوس,مازندران,1300000,6,4
3604,37906,1300,25,6,بوم‌گردی,0,اردکان,یزد,150000,2,1
3605,37907,1300,30,7,بوم‌گردی,0,اردکان,یزد,400000,6,0
3606,37912,500,40,9,ویلایی,2,ماسال,گیلان,200000,4,2
3607,37935,450,210,12,ویلایی,2,چالوس,مازندران,1500000,4,2
3608,37993,250,320,12,ویلایی,4,سرخ رود,مازندران,1000000,6,4
3609,38019,460,24,6,بوم‌گردی,0,اصفهان,اصفهان,90000,1,5
3610,38022,460,5,6,بوم‌گردی,0,اصفهان,اصفهان,210000,2,0
3611,38024,460,6,6,بوم‌گردی,0,اصفهان,اصفهان,230000,2,0
3612,38025,460,15,6,بوم‌گردی,0,اصفهان,اصفهان,280000,2,2
3613,38026,460,30,6,بوم‌گردی,0,اصفهان,اصفهان,530000,5,0
3614,38027,460,15,6,بوم‌گردی,0,اصفهان,اصفهان,250000,2,1
3615,38028,45,30,5,سوئیت,0,جزیره هرمز,هرمزگان,180000,5,0
3616,38035,220,180,12,ویلایی,3,چالوس,مازندران,1500000,4,2
3617,38038,4400,10,7,بوم‌گردی,0,خمام,گیلان,280000,4,0
3618,38039,350,18,3,بوم‌گردی,0,جزیره هرمز,هرمزگان,220000,4,0
3619,38042,4400,10,7,بوم‌گردی,0,خمام,گیلان,280000,4,0
3620,38043,4400,10,7,بوم‌گردی,0,خمام,گیلان,280000,4,0
3621,38044,4400,10,7,بوم‌گردی,0,خمام,گیلان,280000,4,0
3622,38045,4400,12,7,بوم‌گردی,0,خمام,گیلان,280000,4,0
3623,38046,4400,12,7,بوم‌گردی,0,خمام,گیلان,280000,4,0
3624,38047,4400,12,7,بوم‌گردی,0,خمام,گیلان,280000,4,0
3625,38048,350,18,3,بوم‌گردی,0,جزیره هرمز,هرمزگان,250000,4,0
3626,38049,4400,12,7,بوم‌گردی,0,خمام,گیلان,280000,4,0
3627,38050,4400,10,7,بوم‌گردی,0,خمام,گیلان,280000,4,0
3628,38052,350,24,3,بوم‌گردی,0,جزیره هرمز,هرمزگان,220000,4,0
3629,38053,4400,10,7,بوم‌گردی,0,خمام,گیلان,280000,4,0
3630,38054,350,24,3,بوم‌گردی,0,جزیره هرمز,هرمزگان,220000,4,0
3631,38055,350,12,3,بوم‌گردی,0,جزیره هرمز,هرمزگان,200000,4,0
3632,38060,230,90,7,ویلایی,1,شیراز,فارس,220000,3,1
3633,38068,200,135,5,آپارتمان,2,جزیره هرمز,هرمزگان,200000,5,35
3634,38075,550,12,6,بوم‌گردی,0,جزیره هرمز,هرمزگان,55000,1,3
3635,38104,1000,20,8,بوم‌گردی,0,رشت,گیلان,80000,1,11
3636,38105,1000,20,8,بوم‌گردی,0,رشت,گیلان,80000,1,11
3637,38106,457,12,7,بوم‌گردی,0,شیراز,فارس,200000,2,0
3638,38107,1000,16,8,بوم‌گردی,0,رشت,گیلان,80000,1,5
3639,38108,1000,6,8,بوم‌گردی,0,رشت,گیلان,80000,1,1
3640,38109,1000,6,8,بوم‌گردی,0,رشت,گیلان,80000,1,1
3641,38110,457,12,7,بوم‌گردی,0,شیراز,فارس,200000,2,0
3642,38111,457,12,7,بوم‌گردی,0,شیراز,فارس,200000,2,0
3643,38113,130,130,12,آپارتمان,2,تهران,تهران,759000,5,1
3644,38116,457,12,7,بوم‌گردی,0,شیراز,فارس,200000,2,0
3645,38117,457,18,7,بوم‌گردی,0,شیراز,فارس,280000,3,0
3646,38118,457,18,7,بوم‌گردی,0,شیراز,فارس,280000,3,0
3647,38119,457,20,7,بوم‌گردی,0,شیراز,فارس,360000,4,0
3648,38121,135,135,12,آپارتمان,3,تهران,تهران,869000,6,2
3649,38122,457,21,7,بوم‌گردی,0,شیراز,فارس,80000,1,4
3650,38140,1000,400,12,ویلایی,5,رامسر,مازندران,600000,10,5
3651,38141,430,220,12,ویلایی,3,متل قو(سلمان شهر),مازندران,1800000,6,2
3652,38146,1000,180,10,ویلایی,4,چابکسر,گیلان,230000,6,10
3653,38154,300,20,6,بوم‌گردی,0,رضوان شهر,گیلان,250000,4,2
3654,38155,180,100,9,ویلایی,2,سرخ رود,مازندران,220000,4,4
3655,38156,300,20,6,بوم‌گردی,0,رضوان شهر,گیلان,250000,4,2
3656,38158,300,20,7,بوم‌گردی,0,رضوان شهر,گیلان,250000,4,2
3657,38159,2500,32,10,بوم‌گردی,0,کرمانشاه,کرمانشاه,100000,1,29
3658,38160,300,20,6,بوم‌گردی,0,رضوان شهر,گیلان,250000,4,2
3659,38162,2500,20,10,بوم‌گردی,0,کرمانشاه,کرمانشاه,100000,1,9
3660,38163,2500,20,10,بوم‌گردی,0,کرمانشاه,کرمانشاه,100000,1,9
3661,38164,2500,18,10,بوم‌گردی,0,کرمانشاه,کرمانشاه,100000,1,7
3662,38167,2500,18,10,بوم‌گردی,0,کرمانشاه,کرمانشاه,100000,1,7
3663,38182,100,75,8,آپارتمان,1,تالش,گیلان,90000,4,6
3664,38184,700,12,8,بوم‌گردی,0,یزد,یزد,70000,1,1
3665,38185,700,12,8,بوم‌گردی,0,یزد,یزد,70000,1,1
3666,38186,700,18,8,بوم‌گردی,0,یزد,یزد,70000,1,1
3667,38187,700,18,8,بوم‌گردی,0,یزد,یزد,70000,1,2
3668,38188,700,18,8,بوم‌گردی,0,یزد,یزد,70000,1,2
3669,38189,700,18,8,بوم‌گردی,0,یزد,یزد,70000,1,2
3670,38190,700,18,8,بوم‌گردی,0,یزد,یزد,70000,1,2
3671,38191,700,24,8,بوم‌گردی,0,یزد,یزد,70000,1,3
3672,38192,500,28,8,بوم‌گردی,0,رشت,گیلان,100000,1,7
3673,38194,700,24,8,بوم‌گردی,0,یزد,یزد,70000,1,3
3674,38200,700,24,8,بوم‌گردی,0,یزد,یزد,70000,1,3
3675,38201,500,28,8,بوم‌گردی,0,رشت,گیلان,100000,1,7
3676,38203,100,85,9,ویلایی,2,جزیره هرمز,هرمزگان,250000,6,9
3677,38215,3000,60,9,سوئیت,1,طالقان,البرز,200000,3,1
3678,38218,450,250,12,ویلایی,3,نوشهر,مازندران,2500000,6,4
3679,38220,300,140,11,ویلایی,2,نوشهر,مازندران,900000,4,1
3680,38238,1500,135,9,ویلایی,3,نشتارود,مازندران,300000,5,5
3681,38255,800,120,10,ویلایی,2,رامسر,مازندران,200000,4,2
3682,38261,700,450,12,ویلایی,4,سرخ رود,مازندران,1950000,6,4
3683,38269,800,21,7,بوم‌گردی,0,بیارجمند,سمنان,55000,1,9
3684,38276,800,15,7,بوم‌گردی,0,بیارجمند,سمنان,55000,1,4
3685,38278,800,15,7,بوم‌گردی,0,بیارجمند,سمنان,55000,1,4
3686,38279,800,15,7,بوم‌گردی,0,بیارجمند,سمنان,55000,1,4
3687,38281,800,12,7,بوم‌گردی,0,بیارجمند,سمنان,55000,1,3
3688,38283,800,20,7,بوم‌گردی,0,بیارجمند,سمنان,55000,1,6
3689,38284,200,75,8,آپارتمان,1,گرگان,گلستان,150000,4,1
3690,38286,1000,130,7,بوم‌گردی,2,گالیکش,گلستان,45000,1,19
3691,38287,1000,18,7,بوم‌گردی,0,گالیکش,گلستان,45000,1,4
3692,38288,1000,21,7,بوم‌گردی,0,گالیکش,گلستان,45000,1,6
3693,38290,1000,21,7,بوم‌گردی,0,گالیکش,گلستان,45000,1,6
3694,38316,200,100,9,سوئیت,2,تفت,یزد,180000,4,2
3695,38327,240,100,9,ویلایی,2,بندرانزلی,گیلان,200000,4,2
3696,38352,850,80,9,ویلایی,1,هشتپر,گیلان,770000,6,0
3697,38355,5000,20,7,بوم‌گردی,0,سرایان,خراسان جنوبی,440000,8,0
3698,38357,850,80,9,ویلایی,1,هشتپر,گیلان,770000,6,0
3699,38361,5000,20,7,بوم‌گردی,0,سرایان,خراسان جنوبی,440000,8,0
3700,38363,5000,20,7,بوم‌گردی,0,سرایان,خراسان جنوبی,385000,7,0
3701,38364,5000,20,7,بوم‌گردی,0,سرایان,خراسان جنوبی,385000,7,0
3702,38366,150,130,7,سوئیت,2,کاشان,اصفهان,120000,4,8
3703,38367,500,200,10,ویلایی,4,ماسال,گیلان,1200000,8,4
3704,38372,2000,20,9,بوم‌گردی,0,خور و بیابانک,اصفهان,90000,1,5
3705,38373,2000,15,9,بوم‌گردی,0,خور و بیابانک,اصفهان,100000,1,1
3706,38375,2000,20,8,بوم‌گردی,0,خور و بیابانک,اصفهان,90000,1,5
3707,38376,2000,20,8,بوم‌گردی,0,خور و بیابانک,اصفهان,90000,1,5
3708,38377,500,20,9,بوم‌گردی,0,ماسال,گیلان,200000,2,2
3709,38379,1000,30,4,بوم‌گردی,1,ماسال,گیلان,300000,3,3
3710,38380,2000,24,9,بوم‌گردی,0,خور و بیابانک,اصفهان,100000,1,2
3711,38381,2000,21,9,بوم‌گردی,0,خور و بیابانک,اصفهان,100000,1,2
3712,38382,2000,28,8,بوم‌گردی,0,خور و بیابانک,اصفهان,100000,1,3
3713,38383,2000,24,8,بوم‌گردی,0,خور و بیابانک,اصفهان,90000,1,7
3714,38384,2000,18,8,بوم‌گردی,0,خور و بیابانک,اصفهان,90000,1,4
3715,38393,1000,90,7,ویلایی,2,نور,مازندران,250000,4,2
3716,38395,1500,70,5,سوئیت,1,نور,مازندران,220000,4,2
3717,38403,650,15,6,بوم‌گردی,0,یزد,یزد,120000,3,0
3718,38405,150,15,9,بوم‌گردی,0,شاهرود,سمنان,55000,1,5
3719,38406,650,15,6,بوم‌گردی,0,یزد,یزد,140000,3,0
3720,38407,650,18,6,بوم‌گردی,0,یزد,یزد,180000,3,1
3721,38408,650,15,6,بوم‌گردی,0,یزد,یزد,100000,1,2
3722,38409,650,15,6,بوم‌گردی,0,یزد,یزد,200000,1,2
3723,38410,650,15,6,بوم‌گردی,0,یزد,یزد,200000,2,0
3724,38411,650,15,6,بوم‌گردی,0,یزد,یزد,200000,2,0
3725,38412,3000,120,8,ویلایی,2,ماسال,گیلان,350000,5,7
3726,38413,650,10,6,بوم‌گردی,0,یزد,یزد,80000,2,0
3727,38417,150,15,9,بوم‌گردی,0,شاهرود,سمنان,55000,1,5
3728,38419,150,15,10,بوم‌گردی,0,شاهرود,سمنان,55000,1,5
3729,38434,300,20,6,بوم‌گردی,0,یزد,یزد,280000,4,0
3730,38442,6000,18,5,بوم‌گردی,0,فاروج,خراسان شمالی,52000,1,3
3731,38444,200,25,8,بوم‌گردی,0,دامغان,سمنان,80000,1,7
3732,38445,800,17,6,بوم‌گردی,0,شیروان,خراسان شمالی,120000,5,2
3733,38446,200,15,6,بوم‌گردی,0,دامغان,سمنان,80000,1,3
3734,38447,200,12,6,بوم‌گردی,0,دامغان,سمنان,80000,1,2
3735,38448,800,17,6,بوم‌گردی,0,شیروان,خراسان شمالی,120000,5,2
3736,38449,800,17,6,بوم‌گردی,0,شیروان,خراسان شمالی,120000,5,2
3737,38450,800,17,6,بوم‌گردی,0,شیروان,خراسان شمالی,120000,5,2
3738,38451,800,17,6,بوم‌گردی,0,شیروان,خراسان شمالی,120000,5,2
3739,38452,800,17,6,بوم‌گردی,0,شیروان,خراسان شمالی,120000,5,2
3740,38453,800,32,6,بوم‌گردی,0,شیروان,خراسان شمالی,120000,5,2
3741,38454,800,17,6,بوم‌گردی,0,شیروان,خراسان شمالی,200000,6,9
3742,38455,800,90,7,بوم‌گردی,1,شیروان,خراسان شمالی,180000,15,15
3743,38456,65,65,7,آپارتمان,1,اصفهان,اصفهان,245000,2,3
3744,38496,5000,25,10,بوم‌گردی,0,رودبار,گیلان,450000,3,0
3745,38500,5000,25,10,بوم‌گردی,0,رودبار,گیلان,450000,3,0
3746,38502,5000,50,10,بوم‌گردی,2,رودبار,گیلان,980000,4,4
3747,38503,5000,50,10,بوم‌گردی,2,رودبار,گیلان,980000,4,4
3748,38504,160,75,8,آپارتمان,1,شوشتر,خوزستان,250000,4,2
3749,38513,300,200,8,ویلایی,2,ارومیه,آذربایجان غربی,450000,5,0
3750,38515,1800,100,7,بوم‌گردی,4,مهدیشهر,سمنان,1000000,14,0
3751,38518,68,700,10,آپارتمان,1,کیش,هرمزگان,400000,2,2
3752,38522,250,170,11,ویلایی,3,محمود آباد,مازندران,500000,6,2
3753,38543,700,110,11,آپارتمان,2,رامسر,مازندران,250000,4,4
3754,38546,500,120,9,ویلایی,3,گرگان,گلستان,450000,6,0
3755,38573,50,31,8,سوئیت,0,زیباکنار,گیلان,100000,3,1
3756,38587,2000,120,9,ویلایی,2,ماسال,گیلان,300000,6,2
3757,38589,15000,60,6,بوم‌گردی,0,تنکابن,مازندران,110000,1,19
3758,38617,180,120,6,ویلایی,1,الموت,قزوین,200000,5,1
3759,38628,410,405,12,ویلایی,3,چالوس,مازندران,2000000,6,4
3760,38629,30,30,7,سوئیت,0,فومن,گیلان,110000,2,1
3761,38633,300,95,7,سوئیت,0,رامسر,مازندران,150000,2,1
3762,38640,325,114,10,آپارتمان,2,نور,مازندران,290000,4,2
3763,38665,300,190,7,ویلایی,3,شیراز,فارس,350000,6,4
3764,38672,3000,12,4,بوم‌گردی,0,شاهرود,سمنان,33000,1,3
3765,38675,3000,12,4,بوم‌گردی,0,شاهرود,سمنان,33000,1,3
3766,38676,3000,12,4,بوم‌گردی,0,شاهرود,سمنان,33000,1,3
3767,38677,3000,12,4,بوم‌گردی,0,شاهرود,سمنان,33000,1,3
3768,38678,3000,12,4,بوم‌گردی,0,شاهرود,سمنان,33000,1,3
3769,38679,3000,40,4,بوم‌گردی,0,شاهرود,سمنان,33000,1,8
3770,38680,272,15,6,بوم‌گردی,0,شیراز,فارس,200000,2,0
3771,38681,3000,40,4,بوم‌گردی,0,شاهرود,سمنان,33000,1,8
3772,38682,700,68,10,آپارتمان,1,کیش,هرمزگان,400000,2,2
3773,38683,30,30,6,سوئیت,0,فومن,گیلان,110000,2,1
3774,38687,120,120,8,ویلایی,2,پاوه,کرمانشاه,245000,7,9
3775,38689,272,20,6,بوم‌گردی,0,شیراز,فارس,300000,3,0
3776,38694,230,220,9,سوئیت,2,ارومیه,آذربایجان غربی,450000,3,1
3777,38697,272,20,6,بوم‌گردی,0,شیراز,فارس,300000,3,0
3778,38698,700,68,9,آپارتمان,1,کیش,هرمزگان,400000,2,2
3779,38699,700,68,10,آپارتمان,1,کیش,هرمزگان,400000,2,2
3780,38700,272,20,7,بوم‌گردی,0,شیراز,فارس,385000,3,0
3781,38701,700,68,9,آپارتمان,1,کیش,هرمزگان,400000,2,2
3782,38702,272,18,7,بوم‌گردی,0,شیراز,فارس,250000,3,0
3783,38703,272,25,7,بوم‌گردی,0,شیراز,فارس,500000,1,1
3784,38704,700,68,9,آپارتمان,1,کیش,هرمزگان,400000,2,2
3785,38705,272,15,7,بوم‌گردی,0,شیراز,فارس,286000,2,0
3786,38706,700,68,8,آپارتمان,1,کیش,هرمزگان,300000,2,2
3787,38707,272,15,7,بوم‌گردی,0,شیراز,فارس,370000,3,0
3788,38708,272,18,7,بوم‌گردی,0,شیراز,فارس,370000,3,0
3789,38709,272,15,7,بوم‌گردی,0,شیراز,فارس,280000,2,0
3790,38710,272,20,7,بوم‌گردی,0,شیراز,فارس,385000,3,1
3791,38716,110,110,11,ویلایی,1,سواد کوه,مازندران,350000,4,1
3792,38719,90,60,9,آپارتمان,1,تهران,تهران,200000,3,4
3793,38720,260,82,6,آپارتمان,2,قشم,هرمزگان,350000,4,2
3794,38723,250,9,8,بوم‌گردی,0,یزد,یزد,120000,1,0
3795,38724,250,25,8,بوم‌گردی,0,یزد,یزد,360000,1,2
3796,38725,250,25,8,بوم‌گردی,0,یزد,یزد,240000,2,0
3797,38732,300,160,12,ویلایی,3,سرخ رود,مازندران,1400000,6,2
3798,38736,130,250,10,ویلایی,3,سرخ رود,مازندران,1250000,6,2
3799,38739,500,200,6,ویلایی,3,نور,مازندران,1800000,8,2
3800,38741,260,180,11,ویلایی,2,متل قو(سلمان شهر),مازندران,1300000,4,0
3801,38757,700,60,9,آپارتمان,1,کیش,هرمزگان,300000,2,2
3802,38759,700,55,9,آپارتمان,1,کیش,هرمزگان,300000,2,2
3803,38760,700,55,9,آپارتمان,1,کیش,هرمزگان,300000,2,2
3804,38761,95,800,9,آپارتمان,2,کیش,هرمزگان,500000,4,2
3805,38762,95,800,9,آپارتمان,2,کیش,هرمزگان,500000,4,2
3806,38763,95,800,8,آپارتمان,2,کیش,هرمزگان,500000,4,2
3807,38764,95,800,9,آپارتمان,2,کیش,هرمزگان,500000,4,2
3808,38782,300,30,5,بوم‌گردی,0,محلات,مرکزی,80000,1,9
3809,38784,1500,12,4,بوم‌گردی,0,سلطانیه,زنجان,180000,4,0
3810,38786,1500,12,4,بوم‌گردی,0,سلطانیه,زنجان,180000,4,0
3811,38787,1400,200,5,بوم‌گردی,0,ماهان,کرمان,95000,1,3
3812,38793,1400,200,5,بوم‌گردی,0,ماهان,کرمان,95000,1,5
3813,38794,1400,200,5,بوم‌گردی,0,ماهان,کرمان,95000,1,5
3814,38795,1400,200,5,بوم‌گردی,1,ماهان,کرمان,95000,1,3
3815,38796,1400,200,5,بوم‌گردی,0,ماهان,کرمان,95000,1,3
3816,38797,1400,200,5,بوم‌گردی,0,ماهان,کرمان,95000,1,5
3817,38798,1400,200,5,بوم‌گردی,0,ماهان,کرمان,95000,1,3
3818,38811,400,12,5,بوم‌گردی,0,مهدیشهر,سمنان,95000,1,2
3819,38812,400,15,5,بوم‌گردی,0,مهدیشهر,سمنان,95000,1,3
3820,38813,400,45,7,بوم‌گردی,0,مهدیشهر,سمنان,95000,1,10
3821,38814,400,20,7,بوم‌گردی,0,مهدیشهر,سمنان,95000,1,4
3822,38815,400,20,7,بوم‌گردی,0,مهدیشهر,سمنان,95000,1,3
3823,38816,400,33,7,بوم‌گردی,0,مهدیشهر,سمنان,95000,1,6
3824,38817,400,33,8,بوم‌گردی,0,سمنان,سمنان,95000,1,9
3825,38818,400,30,7,بوم‌گردی,0,مهدیشهر,سمنان,95000,1,5
3826,38828,1500,12,4,بوم‌گردی,0,سلطانیه,زنجان,180000,4,0
3827,38829,80,75,7,ویلایی,1,رشت,گیلان,190000,4,2
3828,38830,1500,12,4,بوم‌گردی,0,سلطانیه,زنجان,180000,4,0
3829,38831,1500,12,4,بوم‌گردی,0,سلطانیه,زنجان,180000,4,0
3830,38832,1500,12,4,بوم‌گردی,0,سلطانیه,زنجان,180000,4,0
3831,38833,1500,12,4,بوم‌گردی,0,سلطانیه,زنجان,180000,4,0
3832,38835,1500,12,4,بوم‌گردی,0,سلطانیه,زنجان,180000,4,0
3833,38836,300,15,5,بوم‌گردی,0,کنگان,بوشهر,280000,3,2
3834,38838,500,30,7,بوم‌گردی,0,مینو دشت,گلستان,100000,1,9
3835,38842,3000,30,6,بوم‌گردی,0,جلفا,آذربایجان شرقی,250000,4,6
3836,38843,3000,16,5,بوم‌گردی,0,جلفا,آذربایجان شرقی,225000,4,0
3837,38844,3000,18,9,بوم‌گردی,0,جلفا,آذربایجان شرقی,250000,4,1
3838,38853,800,95,9,آپارتمان,2,کیش,هرمزگان,500000,4,2
3839,38856,95,800,9,آپارتمان,2,کیش,هرمزگان,500000,4,2
3840,38868,8000,40,8,بوم‌گردی,0,سواد کوه,مازندران,950000,10,1
3841,38870,8000,16,8,بوم‌گردی,0,سواد کوه,مازندران,380000,4,1
3842,38872,8000,12,8,بوم‌گردی,0,سواد کوه,مازندران,190000,2,1
3843,38873,8000,12,8,بوم‌گردی,0,سواد کوه,مازندران,190000,2,1
3844,38874,15000,30,6,بوم‌گردی,0,تنکابن,مازندران,110000,1,5
3845,38875,95,800,9,آپارتمان,2,کیش,هرمزگان,500000,4,2
3846,38876,15000,45,6,بوم‌گردی,0,تنکابن,مازندران,110000,1,9
3847,38877,95,800,7,آپارتمان,2,کیش,هرمزگان,500000,4,2
3848,38888,400,80,7,ویلایی,2,بندرانزلی,گیلان,199000,5,3
3849,38895,550,12,8,بوم‌گردی,0,یزد,یزد,85000,1,1
3850,38896,300,200,6,بوم‌گردی,0,یزد,یزد,240000,4,0
3851,38898,300,200,6,بوم‌گردی,0,یزد,یزد,240000,4,0
3852,38899,300,15,6,بوم‌گردی,0,یزد,یزد,130000,2,0
3853,38901,550,25,8,بوم‌گردی,0,یزد,یزد,85000,1,2
3854,38902,550,30,8,بوم‌گردی,0,یزد,یزد,85000,1,4
3855,38903,550,20,8,بوم‌گردی,0,یزد,یزد,85000,1,2
3856,38906,550,15,8,بوم‌گردی,0,یزد,یزد,85000,1,1
3857,38907,550,20,8,بوم‌گردی,0,یزد,یزد,85000,1,2
3858,38908,550,20,8,بوم‌گردی,0,یزد,یزد,85000,1,1
3859,38914,500,400,12,ویلایی,3,متل قو(سلمان شهر),مازندران,2000000,6,5
3860,38915,300,100,10,ویلایی,2,رامسر,مازندران,150000,4,2
3861,38968,1000,80,8,آپارتمان,2,تهران,تهران,500000,2,3
3862,38970,1200,12,6,بوم‌گردی,0,میبد,یزد,89000,1,4
3863,38975,2000,275,7,ویلایی,3,دماوند,تهران,580000,4,6
3864,38977,1200,12,6,بوم‌گردی,0,میبد,یزد,100000,1,3
3865,38978,1200,9,6,بوم‌گردی,0,میبد,یزد,100000,1,3
3866,38979,1200,12,6,بوم‌گردی,0,میبد,یزد,78000,1,4
3867,38981,1200,12,6,بوم‌گردی,0,میبد,یزد,56000,1,4
3868,38982,1200,12,6,بوم‌گردی,0,میبد,یزد,56000,1,3
3869,38983,1000,180,12,ویلایی,3,تالش,گیلان,1550000,6,9
3870,39002,130,100,10,ویلایی,2,محمود آباد,مازندران,444000,4,2
3871,39005,3500,30,9,سوئیت,0,ماسوله,گیلان,220000,4,1
3872,39036,4000,60,10,ویلایی,1,رامسر,مازندران,130000,2,3
3873,39045,160,90,10,ویلایی,1,اصفهان,اصفهان,265000,3,3
3874,39054,85,100,8,آپارتمان,2,نوشهر,مازندران,140000,2,6
3875,39055,350,190,9,ویلایی,2,کلاردشت,مازندران,250000,4,2
3876,39060,120,120,9,ویلایی,2,کیش,هرمزگان,1000000,4,3
3877,39075,200,100,10,ویلایی,2,زیباکنار,گیلان,230000,4,3
3878,39090,120,120,11,آپارتمان,2,شیراز,فارس,350000,5,5
3879,39093,120,120,11,آپارتمان,2,شیراز,فارس,350000,5,5
3880,39107,300,120,9,آپارتمان,2,اصفهان,اصفهان,280000,4,6
3881,39109,100,60,6,بوم‌گردی,2,اسفراین,خراسان شمالی,56000,1,29
3882,39116,500,16,5,بوم‌گردی,0,مینو دشت,گلستان,90000,1,3
3883,39117,500,6,5,بوم‌گردی,0,مینو دشت,گلستان,90000,1,1
3884,39129,1000,25,7,بوم‌گردی,0,تنکابن,مازندران,240000,2,5
3885,39130,1000,40,6,بوم‌گردی,0,تنکابن,مازندران,480000,4,4
3886,39133,86,86,6,آپارتمان,1,قشم,هرمزگان,150000,2,8
3887,39150,200,15,8,بوم‌گردی,0,کاشان,اصفهان,70000,1,1
3888,39151,200,15,8,بوم‌گردی,0,کاشان,اصفهان,70000,1,1
3889,39158,310,100,10,آپارتمان,2,خرم آباد,لرستان,400000,5,3
3890,39191,500,20,8,بوم‌گردی,0,شیراز,فارس,450000,4,0
3891,39192,500,12,4,بوم‌گردی,0,شاهرود,سمنان,50000,1,3
3892,39194,500,12,4,بوم‌گردی,0,شاهرود,سمنان,50000,1,3
3893,39195,500,6,9,بوم‌گردی,0,شیراز,فارس,300000,2,0
3894,39196,500,23,8,بوم‌گردی,0,شیراز,فارس,400000,5,0
3895,39197,500,20,8,بوم‌گردی,0,شیراز,فارس,450000,4,0
3896,39198,500,30,8,بوم‌گردی,0,شیراز,فارس,450000,4,0
3897,39199,500,6,8,بوم‌گردی,0,شیراز,فارس,250000,2,0
3898,39200,500,18,8,بوم‌گردی,0,شیراز,فارس,400000,3,0
3899,39201,500,18,8,بوم‌گردی,0,شیراز,فارس,400000,3,0
3900,39202,500,30,8,بوم‌گردی,0,شیراز,فارس,350000,4,0
3901,39206,700,70,11,آپارتمان,1,تهران,تهران,380000,2,2
3902,39216,220,170,14,ویلایی,2,سرخ رود,مازندران,770000,4,4
3903,39234,258,125,10,ویلایی,2,متل قو(سلمان شهر),مازندران,400000,4,2
3904,39298,140,90,8,آپارتمان,1,اصفهان,اصفهان,139000,3,5
3905,39303,2000,130,9,بوم‌گردی,1,کلاله,گلستان,80000,1,19
3906,39304,2000,40,5,بوم‌گردی,0,کلاله,گلستان,80000,1,11
3907,39305,280,40,6,بوم‌گردی,0,سمیرم,اصفهان,65000,1,14
3908,39308,450,25,9,بوم‌گردی,0,سرخه,سمنان,95000,1,11
3909,39311,280,40,6,بوم‌گردی,0,سمیرم,اصفهان,65000,1,14
3910,39312,2000,12,6,بوم‌گردی,0,سمیرم,اصفهان,65000,1,3
3911,39313,2000,9,6,بوم‌گردی,0,سمیرم,اصفهان,65000,1,2
3912,39315,280,6,6,بوم‌گردی,0,سمیرم,اصفهان,65000,1,1
3913,39317,450,25,9,بوم‌گردی,0,سرخه,سمنان,95000,1,11
3914,39321,450,18,8,بوم‌گردی,0,سرخه,سمنان,95000,1,5
3915,39323,450,18,8,بوم‌گردی,0,سرخه,سمنان,95000,1,5
3916,39325,450,18,8,بوم‌گردی,0,سرخه,سمنان,95000,1,5
3917,39336,300,170,11,ویلایی,2,رامسر,مازندران,800000,4,2
3918,39341,90,60,11,آپارتمان,2,تهران,تهران,400000,4,2
3919,39362,150,100,8,آپارتمان,2,رامسر,مازندران,450000,4,0
3920,39364,150,110,10,آپارتمان,2,رامسر,مازندران,450000,4,0
3921,39375,1000,120,9,ویلایی,2,تالش,گیلان,250000,7,3
3922,39414,500,140,10,ویلایی,3,بندرانزلی,گیلان,1000000,8,2
3923,39495,200,100,10,آپارتمان,2,فومن,گیلان,230000,6,4
3924,39504,1200,120,11,آپارتمان,2,رامسر,مازندران,600000,5,1
3925,39507,700,20,7,بوم‌گردی,0,بیارجمند,سمنان,40000,1,4
3926,39509,1000,21,5,بوم‌گردی,0,تنگستان,بوشهر,360000,4,4
3927,39511,600,150,13,آپارتمان,1,شیراز,فارس,1200000,2,2
3928,39512,1000,12,5,بوم‌گردی,0,تنگستان,بوشهر,180000,2,3
3929,39513,1000,12,5,بوم‌گردی,0,تنگستان,بوشهر,180000,2,3
3930,39517,210,350,8,بوم‌گردی,8,یزد,یزد,85000,20,2
